tickerID,longName,sector,industry,fullTimeEmployees,city,country,companyOfficers,maxAge,isEsgPopulated,fundFamily,forwardPE,targetLowPrice,targetHighPrice,targetMedianPrice,targetMeanPrice,numberOfAnalystOpinions,recommendationMean,recommendationKey,morningStarRiskRating,forwardEps,revenueQuarterlyGrowth,trailingEps,financialCurrency,sharesOutstanding,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,lastDividendDate,exDividendDate,fundInceptionDate,heldPercentInsiders,ebitdaMargins,profitMargins,grossMargins,operatingMargins,revenueGrowth,earningsGrowth,threeYearAverageReturn,dividendYield,dividendRate,payoutRatio,lastCapGain,currentRatio,debtToEquity,returnOnEquity,totalCashPerShare,revenuePerShare,quickRatio,enterpriseToRevenue,enterpriseToEbitda,52WeekChange,annualReportExpenseRatio,bookValue,sharesShort,priceToBook,yield,shortRatio,beta,pegRatio,enterpriseValue,marketCap,operatingCashflow,ebitda,grossProfits,freeCashflow,totalCash,totalDebt,totalRevenue,algorithm,averageVolume
1055.HK,China Southern Airlines Company Limited,Industrials,Airlines,100431,Guangzhou,China,[],1,True,,8.963635,3.61,8.28,5.66,5.63,16,1.8,buy,,0.55,,0.24585,CNY,4275140096,1609372800,1672444800,1632960000,,1561680000,,0.59661,0.030450001,-0.08984999,0.0054,-0.0519,0.02,,,,,0,,0.363,212.529,-0.09575,1.318,6.624,0.271,2.56,84.067,,,4.344,,1.1348987,,,1.569452,,270631796736,134228123648,18229999616,3219249920,-2398000000,-5143499776,22331000832,193161003008,105705996288,,8769881
1060.HK,Alibaba Pictures Group Limited,Communication Services,Entertainment,1348,Causeway Bay,Hong Kong,[],1,False,,,1.15,1.2,1.18,1.18,2,,none,,,,0.023404,CNY,26836799488,1617148800,1680220800,1632960000,,1084233600,,0.57219005,0.0864,0.0038100001,0.51162,0.070300005,0.466,,,,,0,,4.843,1.792,-0.00092,0.128,0.124,3.424,5.074,58.727,,,0.513,,1.5984405,,,0.353624,,16695916544,22006175744,-178700000,284299008,1411567000,-164174256,3447801088,247470000,3290387968,,23719243
1061.HK,Essex Bio-Technology Limited,Healthcare,Biotechnology,1308,Zhuhai,China,[],1,False,,17.592592,,,,,,,none,,0.27,,0.5229,HKD,575419008,1609372800,1672444800,1625011200,,1630281600,,0.53275,0.2894,0.23851,0.83484,0.27271,1.277,2.218,,0.0184,0.09,0.088999994,,2.189,35.636,0.24149999,1.141,2.411,1.865,1.962,6.779,,,2.735,,1.736746,,,0.838406,,2730235392,2733240320,451234144,402747584,793827108,-1889789,657777024,562104000,1391650176,,329985
1062.HK,China Development Bank International Investment Limited,Financial Services,Asset Management,7,Central,Hong Kong,[],1,False,,,,,,,,,none,,,,0.061,HKD,2902220032,1609372800,1672444800,1625011200,,1210118400,,0.05641,0,0,0,1.0661,,,,,,0,,0.897,22.703,-0.14316,0.121,-0.096,0.891,-1.58,,,,0.592,,0.21621622,,,0.63254,,440649856,371484192,-14509159,,49148391,-192382928,349855872,390000000,-278941248,,170648
1063.HK,Suncorp Technologies Limited,Industrials,Conglomerates,11,Central,Hong Kong,[],1,False,,,,,,,,,none,,,,0.0035,HKD,1492940032,1609372800,1672444800,1625011200,,1124409600,,0.07711,-0.44682997,-0.31821,0.14787,-0.44794998,0.103,,,,,0,,4.275,2.903,-0.20981,0.103,0.204,1.872,1.295,-2.898,,,0.281,,1.1743773,,,1.294964,,237154480,492670240,-26049000,-81840000,25588000,24587124,94395000,7457000,183155008,,382386
1065.HK,Tianjin Capital Environmental Protection Group Company Limited,Industrials,Waste Management,2034,Tianjin,China,[],1,False,,10.818181,,,,,,,none,,0.33,,0.4023,CNY,340000000,1609372800,1672444800,1632960000,,1623024000,,0.41002998,0.38926,0.16344999,0.32299998,0.23985,0.419,0.271,,0.0373,0.15,0.2543,,1.525,115.141,0.091709994,1.877,2.873,1.421,3.161,8.12,,,4.914,,0.7264957,,,0.330088,,13111533568,9771982848,874947008,1614759552,1175351000,131468872,2678352896,9224720384,4148272896,,542789
1064.HK,Zhong Hua International Holdings Limited,Real Estate,Real Estate—Development,40,Central,Hong Kong,[],1,False,,,,,,,,,none,,,,-0.03,HKD,713617024,1609372800,1672444800,1625011200,,,,0.45459,0.051459998,-0.15654999,1,0.041929998,0.269,,,,,0,,1.053,2.518,-0.00021,0.115,0.039,0.657,83.121,1615.243,,,1.282,,0.07566303,,,0.324499,,2293644800,69220856,8248000,1420000,24423000,10908375,82093000,79029000,27594000,,74543
0107.HK,Sichuan Expressway Company Limited,Industrials,Infrastructure Operations,4368,Chengdu,China,[],1,False,,6.7666664,2.06,2.06,2.06,2.06,1,,none,,0.3,,0.396712,CNY,895320000,1609372800,1672444800,1632960000,,1622505600,,0.1757,0.37017,0.15883,0.3298,0.26069,0.597,-0.39,,0.0471,0.1,0.18,,1.885,118.84,0.08557,0.951,2.771,0.78,2.945,7.956,,,5.308,,0.38244158,,,0.633646,,24949878784,16167589888,2333206272,3136020736,1950170980,-4282179840,2908771328,20538322944,8471953920,,4707936
1066.HK,Shandong Weigao Group Medical Polymer Company Limited,Healthcare,Medical Instruments & Supplies,10792,Weihai,China,[],1,False,,26.2,10.03,22.35,16.24,16.63,9,2.6,hold,,0.35,,0.458175,CNY,4522330112,1609372800,1672444800,1625011200,,1632873600,,0.47566003,0.26375,0.18154,0.57275003,0.21045,0.194,0.208,,0.0188,0.19,0.38009998,,2.885,22.177,0.12561,1.558,2.746,2.312,3.549,13.457,,,4.139,,2.215511,,,0.612064,,43868033024,41469767680,2996772096,3259819008,6435795000,715590528,7047835136,4496390144,12359347200,,6975281
1073.HK,Da Yu Financial Holdings Limited,Financial Services,Capital Markets,33,Wan Chai,Hong Kong,[],1,False,,,,,,,,,none,,,,0.8392,HKD,1139330048,1609372800,1672444800,1625011200,,1196380800,,0.58817,0.6643,0.31217,1,0.4971,-0.363,,,,,0,,1.376,1.284,,0.102,0.086,0.535,1.508,2.27,,,0.406,,0.5665025,,,0.280692,,147938960,262045920,54608000,65164000,110666000,,116629000,5940000,98094000,,46804
1070.HK,TCL Electronics Holdings Limited,Technology,Consumer Electronics,32392,Sha Tin,Hong Kong,[],1,False,,9.609756,6,7.3,6.22,6.51,3,,none,,0.41,,1.0006,HKD,2476450048,1609372800,1672444800,1625011200,,1622073600,,0.67686,-0.0010899999,0.059720002,0.17018,-0.01059,0.712,-0.106,,0.0557,0.23,0.2177,,1.196,41.791,0.16405001,4.501,28.843,0.598,0.105,-95.884,,,6.988,,0.5638237,,,0.961815,,7209113088,9757213696,2811425024,-75186000,9662208000,-3915530496,11121823744,7484365824,68736868352,,5023435
1076.HK,Imperial Pacific International Holdings Limited,Consumer Cyclical,Resorts & Casinos,401,Hong Kong,Hong Kong,[],1,False,,,,,,,,,none,,,,-0.0273,HKD,7149239808,1609372800,1672444800,1625011200,,1213228800,,0.60699004,0,0,0,11279.485,,,,,,0,,0.104,,,0.001,0,0.09,-30177.807,-2.913,,,-0.433,,,,,1.743104,,4979338240,471849824,,-1709259008,-23827000,,7776000,4415175168,-165000,,14761875
1075.HK,Capinfo Company Limited,Technology,Information Technology Services,1703,Beijing,China,[],1,False,,,,,,,,,none,,,,0.04917,CNY,774497984,1609372800,1672444800,1625011200,,1624320000,,0,0.13246,0.09362,0.34278,0.10123,0.016,0.18,,0.060300004,0.02,0.4273,,1.544,23.94,0.12181,0.309,0.489,1.122,0.417,3.151,,,0.4,,0.95,,,0.105146,,591469824,1101274240,139565200,187717920,493785235,138090928,896556672,292796064,1417206656,,810750
1068.HK,China Yurun Food Group Limited,Consumer Defensive,Packaged Foods,1400,Nanjing,China,[],1,False,,,,,,,,,none,,,,-2.611,HKD,1822759936,1609372800,1672444800,1625011200,,1314662400,,0.25823998,-0.04863,0.11287,0.0482,-0.06162,-0.047,,,,,0,,0.333,,,0.126,8.15,0.252,0.151,-3.102,,,-0.181,,,,,1.158826,,2241028352,1494663168,12324000,-722443008,773057000,-1620181632,229786000,610187008,14855553024,,3429449
1072.HK,Dongfang Electric Corporation Limited,Industrials,Specialty Industrial Machinery,17336,Chengdu,China,[],1,False,,516,7.46,17.03,13.38,13.03,6,2.2,buy,,0.02,,0.458175,CNY,340000000,1609372800,1672444800,1632960000,,1626307200,,0,0.0533,0.05603,0.18261999,0.03585,0.148,0.388,,0.0187,0.22,0.2336,,1.238,5.211,0.07261,6.218,13.701,0.731,0.502,9.426,,,10.333,,0.99874187,,,0.64954,,21392007168,59849912320,-12099812352,2269462272,6675648441,-133062784,19394490368,1830419200,42580516864,,5570837
1071.HK,Huadian Power International Corporation Limited,Utilities,Utilities—Regulated Electric,27116,Beijing,China,[],1,True,,8.75,2.1,3.9,3.41,3.18,7,3.2,hold,,0.32,,0.32184,CNY,1717229952,1609372800,1672444800,1632960000,,1625443200,,0.05,0.14948,0.01922,0.062,0.04074,0.029,,,0.094399996,0.3,2.6316001,,0.472,119.563,0.02783,0.868,9.31,0.309,1.339,8.96,,,7.031,,0.39823636,,,0.406198,,138464608256,47719280640,11315850240,15453020160,14647372000,-2360388608,8563878912,100761116672,103376052224,,22397059
1079.HK,PINE Technology Holdings Limited,Technology,Computer Hardware,103,Central,Hong Kong,[],1,False,,,,,,,,,none,,,,,USD,1326700032,1625011200,1688083200,1625011200,,1288051200,,0.53830004,-0.0879,-0.20656,0.35944,-0.22333999,-0.889,,,,,0,,5.174,5.354,-0.060939997,0.005,0.009,2.499,9.949,-113.188,,,0.02,,4.35,,,0.778085,,121564160,115422896,649000,-1074000,4392000,1238125,6486000,1788000,12219000,,3333717
0108.HK,GR Properties Limited,Real Estate,Real Estate Services,377,Central,Hong Kong,[],1,False,,,,,,,,,none,,,,0.0308,HKD,3199369984,1609372800,1672444800,1625011200,,,,0.74481004,0.05954,0.44447,0.61457,0.0427,0.124,,,,,0,,0.862,58.184,-6.0000002e-05,0.113,0.108,0.303,14.825,248.972,,,1.175,,0.8851064,,,-0.299944,,5126340608,3327344640,9547000,20590000,200510000,166255632,362291008,2201309952,345793984,,1568836
1083.HK,Towngas China Company Limited,Utilities,Utilities—Regulated Gas,22808,North Point,Hong Kong,[],1,False,,11.612245,4.2,10.2,6.9,7.07,12,1.8,buy,,0.49,,0.4606,HKD,3159899904,1609372800,1672444800,1625011200,,1622419200,,0.70015997,0.19143,0.10937,0.30556,0.13937001,0.397,0.296,,0.0221,0.15,0.2701,,0.303,75.736,0.088570006,0.847,5.064,0.228,2.462,12.862,,,7.045,,0.807665,,,0.712783,,37022019584,17979830272,2131579008,2878296064,4083035000,-13900125,2514338048,17364510720,15035462656,,11614684
1085.HK,Hengxin Technology Ltd.,Technology,Communication Equipment,744,Singapore,Singapore,[],1,False,,,,,,,,,none,,,,0.32631,CNY,388000000,1609372800,1672444800,1625011200,,1620777600,,0.35986,0.049879998,0.047659997,0.21956,0.03046,-0.096,-0.377,,0.0054,0.02,0.1178,,4.183,16.866,0.02784,3.145,2.797,3.823,0.414,8.303,,,4.484,,0.8942908,,,0.288804,,449392000,1555880064,218679008,54126000,260762000,170500624,1220380032,293272992,1085083008,,591356
1080.HK,Shengli Oil & Gas Pipe Holdings Limited,Energy,Oil & Gas Equipment & Services,912,Zibo,China,[],1,False,,,,,,,,,none,,,,-0.04727,CNY,3874370048,1609372800,1672444800,1625011200,,1403568000,,0.39569,-0.04976,-0.22933,0.082100004,-0.13212,1.193,,,,,0,,0.822,84.909,-0.29281,0.021,0.317,0.302,0.88,-17.683,,,0.227,,0.3303965,,,0.76923,,994391360,290577760,-5024000,-56234000,44235000,87855376,82219000,751379968,1129970944,,352265
1082.HK,Hong Kong Education (Int'l) Investments Limited,Consumer Defensive,Education & Training Services,124,Kowloon Bay,Hong Kong,[],1,False,,,,,,,,,none,,,,-0.14,HKD,596430976,1625011200,1688083200,1625011200,,1330646400,,0.29487,-0.31656998,0.08214,0.06184,-0.37812,0.385,,,,,0,,6.271,4.526,0.02725,0.122,0.076,5.119,19.528,-61.686,,,0.281,,5.800712,,,0.24239,,859896832,972182464,-417000,-13940000,2723000,-17969624,72558000,7603000,44034000,,2370336
1084.HK,Green Future Food Hydrocolloid Marine Science Company Limited,Consumer Defensive,Farm Products,1052,North Point,Hong Kong,[],1,False,,,,,,,,,none,,,,,HKD,820824000,1609372800,1672444800,1625011200,,1631232000,,0.71635,0.15948,0.070879996,0.21348,0.113299996,0.154,-0.068,,0.0354,0.04,0.6173,,1.313,69.512,0.0885,0.149,1.161,0.43,1.45,9.091,,,0.973,,1.1716341,,,0.090909,,1367667968,935739328,9019000,150442000,190877000,-99098624,120190000,558102016,943310016,,58153
1088.HK,China Shenhua Energy Company Limited,Energy,Thermal Coal,76182,Beijing,China,[],1,True,,11.818182,14.33,23.99,20.3,20.32,17,2.1,buy,,1.65,,2.343398,CNY,3377479936,1609372800,1672444800,1632960000,,1625011200,,0,0.29883,0.14844,0.31218,0.23374,0.456,0.212,,0.114700004,2.16,0.7697,,2.495,14.114,0.12258001,7.238,15.104,2.008,1.216,4.069,,,18.629,,1.0467551,,,0.464858,,364906184704,535206723584,77255000064,89681747968,81721000000,38264750080,143804006400,62499999744,300109004800,,21387889
1086.HK,Goodbaby International Holdings Limited,Consumer Cyclical,Leisure,8909,Kunshan,China,[],1,False,,2.868421,1.46,1.7,1.6,1.59,3,2,buy,,0.38,,0.12,HKD,1668029952,1609372800,1672444800,1625011200,,1527811200,,0.5065,0.08337,0.03294,0.44334,0.04586,0.245,1,,,,0,,1.287,52.655,0.0552,0.837,5.524,0.603,0.377,4.522,,,3.57,,0.30532214,,,1.468732,,3474164480,1818152704,746804992,768196992,3668037000,-186899008,1395896064,3152807936,9214137344,,2795225
1087.HK,InvesTech Holdings Limited,Technology,Communication Equipment,262,Beijing,China,[],1,False,,,,,,,,,none,,,,-0.044975,CNY,84240000,1609372800,1672444800,1625011200,,,,0.35134,-0.0078100003,-0.05193,0.09974,-0.050029997,0.152,,,,,0,,1.303,16.188,-0.06713,1.048,7.137,1.043,0.273,-34.995,,,4.287,,0.42687193,,,-0.068622,,136935008,154159200,13168000,-3913000,52763000,43744248,73545000,56290000,500985984,,33183
1091.HK,South Manganese Investment Limited,Basic Materials,Other Industrial Metals & Mining,7090,Admiralty,Hong Kong,[],1,False,,,,,,,,,none,,,,-0.059,HKD,3428460032,1609372800,1672444800,1625011200,,1559001600,,0.62953997,0.12675999,-0.063,0.15764,0.061440002,0.992,,,,,0,,0.719,160.975,-0.15446,0.268,1.888,0.389,1.065,8.399,,,0.752,,1.2101065,,,1.461538,,6891606528,3119898624,669364992,820502976,576505000,-139620128,918556992,4207656960,6472757248,,20268691
1090.HK,Da Ming International Holdings Limited,Basic Materials,Steel,6377,Wuxi,China,[],1,False,,6.25,,,,,,,none,,0.44,,0.15645,CNY,1274530048,1609372800,1672444800,1625011200,,1631232000,,0.81617,0.035380002,0.01611,0.04916,0.02765,0.432,2.6,,0.0429,0.12,0.0925,,0.99,192.867,0.21090001,0.331,34.181,0.157,0.25,7.077,,,2.692,,1.0215454,,,1.034864,,10486419456,3504957696,476056992,1481746048,1433802000,-892475136,412256992,7121228800,41884385280,,153110
1097.HK,i-CABLE Communications Limited,Communication Services,Entertainment,1187,Tsuen Wan,Hong Kong,[],1,False,,,,,,,,,none,,,,-0.155,HKD,7134620160,1609372800,1672444800,1625011200,,1210723200,,0.533,-0.05329,-0.26444998,0.033940002,-0.225,-0.06,,,,,0,,0.658,266.954,-0.68757004,0.051,0.145,0.617,0.966,-18.125,,,0.047,,1.3829787,,,0.851687,,1002182144,463750304,63304000,-55292000,56493000,-9867000,361721984,893019008,1037566976,,8490884
1093.HK,CSPC Pharmaceutical Group Limited,Healthcare,Drug Manufacturers—General,21527,Shijiazhuang,China,[],1,True,,14.444446,9.82,15.63,12.97,12.92,25,1.7,buy,,0.63,,0.555491,CNY,11933200384,1609372800,1672444800,1632960000,,1631232000,,0.29521,0.25438,0.22667,0.75411004,0.22609,0.029,0.057,,0.0202,0.17,0.2163,,,0.611,,0.961,2.206,,3.418,13.437,,,2.053,,4.432538,,,0.692861,0.58,90128531456,108592128000,,6707584000,18685322000,,11488004096,154508992,26368743424,,34515765
1094.HK,China Public Procurement Limited,Industrials,Conglomerates,120,Admiralty,Hong Kong,[],1,False,,,,,,,,,none,,,,-0.159,HKD,293084000,1609372800,1672444800,1625011200,,1045440000,,0.39734,-0.11461,0.05158,0.19864,-0.12272,0.457,,,,,0,,0.412,15.516,0.026870001,0.036,0.418,0.194,3.8,-33.151,,,0.874,,1.361556,,,-0.754842,,379549600,348769984,1423000,-11449000,18615000,-14494250,8916000,31646000,99891000,,152475
1099.HK,"Sinopharm Group Co., Ltd.",Healthcare,Medical Distribution,108316,Shanghai,China,[],1,True,,5.849829,17.84,36.08,26.68,26.35,18,2.1,buy,,2.93,,2.357925,CNY,1341810048,1609372800,1672444800,1632960000,,1623715200,,0.00017999999,0.04402,0.01555,0.086330004,0.04004,0.067,-0.089,,0.0471,0.84,0.27629998,,1.294,80.287,0.14586,10.623,159.033,1.031,0.267,6.067,,,19.215,,0.8920114,,,0.795794,,136238252032,53488111616,6794810880,22456516608,40323311000,-10234554368,33150756864,77372432384,510090543104,,4504574
1098.HK,Road King Infrastructure Limited,Consumer Cyclical,Residential Construction,4683,Tsim Sha Tsui,Hong Kong,[],1,False,,,,,,,,,none,,,,4.04,HKD,749337024,1609372800,1672444800,1625011200,,1630454400,,0.74914,0.16645999,0.10225,0.24761999,0.16570999,-0.395,-0.244,,0.0968,0.7,0.3472,,1.493,128.292,0.08379,29.809,27.972,0.497,1.514,9.096,,,38.043,,0.19241385,,,0.915882,,31736961024,5485147136,6730827776,3489181952,6499500000,3315789568,22336831488,43362856960,20960782336,,162362
0011.HK,Hang Seng Bank Limited,Financial Services,Banks—Regional,9704,Central,Hong Kong,[],1,True,,15.165369,137.4,178,163,161.86,10,2.4,buy,,10.28,,12.77,HKD,1911840000,1609372800,1672444800,1625011200,,1634601600,,0.62141997,0,0.49754003,0,0.59461,0.1,-0.043,,0.0301,4.4,0.674,,,,0.09056,68.82,17.147,,6.336,,,,96.073,,1.6227244,,,0.749861,,207724036096,298055860224,-36776001536,,31248000000,,131572998144,60077998080,32782999552,,1329462
0110.HK,China Fortune Holdings Limited,Technology,Consumer Electronics,10,Kwai Chung,Hong Kong,[],1,False,,,,,,,,,none,,,,-0.0254,HKD,183556000,1609372800,1672444800,1625011200,,1182124800,,0.27771,-0.148,-0.00379,-0.0025,-0.14807001,1.508,,,,,0,,1.296,2.447,,0.208,0.841,1.296,-0.086,0.581,,,0.328,,1.0518292,,,0.39845,,-9745160,63326820,2595000,-16760000,391000,-16838000,38129000,406000,113241000,,38275
1100.HK,Mainland Headwear Holdings Limited,Consumer Cyclical,Footwear & Accessories,6929,Kowloon Bay,Hong Kong,[],1,False,,,,,,,,,none,,,,0.1436,HKD,405323008,1609372800,1672444800,1625011200,,1631232000,,0.74289,0.15043999,0.08186,0.31798,0.10808,0.721,86.352,,0.035099998,0.06,0.1823,,1.581,37.272,0.15015,0.593,3.352,1.005,0.582,3.871,,,2.037,,0.82474226,,,0.394267,,791364800,680942656,113043000,204410000,318689000,93419624,240524000,316152992,1358712064,,99562
1101.HK,China Huarong Energy Company Limited,Energy,Oil & Gas E&P,160,Wan Chai,Hong Kong,[],1,False,,,,,,,,,none,,,,0.011175,CNY,4770489856,1609372800,1672444800,1625011200,,1338163200,,0.58994,-0.04305,1.50655,0.081140004,-0.19195,8.493,,,,,0,,0.013,,,0.002,0.033,0.007,47.544,-1104.417,,,-2.318,,,,,0.4798,,7411744768,457967040,-8601000,-6711000,-6427000,-790453376,10571000,3678931968,155892000,,667769
1104.HK,APAC Resources Limited,Financial Services,Capital Markets,15,Wan Chai,Hong Kong,[],1,False,,,,,,,,,none,,,,0.6804,HKD,1218889984,1625011200,1688083200,1625011200,,1640304000,,0.56833,-0.01451,2.40399,0.18178,-0.0152900005,1.091,,,0.08930001,0.1,0.08979999,,20.731,0.071,0.32867,1.352,0.463,16.801,-0.603,41.57,,,3.957,,0.2602982,,,0.218594,,-340665504,1255456640,-56214000,-8195000,102632000,-126366128,1648301056,3419000,564600000,,468981
1105.HK,Sing Tao News Corporation Limited,Communication Services,Publishing,1248,Tseung Kwan O,Hong Kong,[],1,False,,,,,,,,,none,,,,-0.0261,HKD,880542976,1609372800,1672444800,1625011200,,1625184000,,0.44181,-0.05548,-0.10248,0.33605,-0.14977999,-0.044,,,0.0385,0.02,,,4.6,1.302,-0.04287,0.707,0.918,4.299,-0.184,3.319,,,2.183,,0.22904259,,,0.453237,,-148802064,440271488,47468000,-44830000,271479000,39432876,622908032,25029000,807987968,,301737
1107.HK,"Modern Land (China) Co., Limited",Real Estate,Real Estate—Development,2240,Beijing,China,[],1,False,,0.34883723,0.87,1.45,1.16,1.16,2,2,buy,,0.43,,0.306918,CNY,2794990080,1609372800,1672444800,1625011200,,1634515200,,0.76361,0.15408,0.04757,0.24474001,0.15225,0.096,0.127,,,,0.23629999,,1.257,236.094,0.11578,4.874,5.93,0.345,1.285,8.343,,,2.528,,0.059335444,,,0.71555,,21305350144,419248544,335008992,2553658880,3938368000,-172246496,13623966720,28754622464,16573620224,,1950375
1108.HK,Luoyang Glass Company Limited,Industrials,Building Products & Equipment,2641,Luoyang,China,[],1,False,,,15.03,22,15.23,17.43,3,2,buy,,,,0.11175,CNY,250000000,1609372800,1672444800,1632960000,,831340800,,0,0.2778,0.14071,0.31756002,0.21704,0.365,0.648,,,,0,,0.946,64.249,0.22415,3.135,7.19,0.76,3.114,11.209,,,6.046,,2.246113,,,1.058107,,12477429760,16433428480,804361216,1113161344,940878587,-236856176,2023891584,2830054400,4007020032,,4634725
1103.HK,"Shanghai Dasheng Agriculture Finance Technology Co., Ltd.",Basic Materials,Agricultural Inputs,1382,Shanghai,China,[],1,False,,0.21666667,,,,,,,none,,0.06,,-0.090518,CNY,6202080256,1609372800,1672444800,1625011200,,1498608000,,0.16156,-0.46418998,-0.61538,0.21514,-0.52252996,0.046,,,,,0,,0.232,,,0.002,0.154,0.163,0.933,-2.011,,,-0.12,,,,,1.048146,,1376948224,124164048,122878000,-684804992,323929000,319179136,18581000,1243490944,1475261952,,12979403
0111.HK,Cinda International Holdings Limited,Financial Services,Capital Markets,124,Central,Hong Kong,[],1,False,,,,,,,,,none,,,,0.0633,HKD,641206016,1609372800,1672444800,1625011200,,1623974400,,0.63,0,0.45384997,0.8715,0.11933,-0.046,1.009,,0.069,0.03,0.1741,,1.535,130.239,0.1141,1.181,0.38,1.473,3.445,,,,1.577,,0.26949906,,,0.352517,,838390464,272512576,-387136992,,218315000,,757104000,1316569984,243356000,,189156
1109.HK,China Resources Land Limited,Real Estate,Real Estate—Development,47537,Wan Chai,Hong Kong,[],1,True,,8.752997,33.27,53.09,44.48,43.78,23,1.7,buy,,4.17,,4.6041,CNY,7130939904,1609372800,1672444800,1625011200,,1631059200,,0.59588003,0.25175,0.15151,0.30448,0.24792999,0.638,0.154,,0.041500002,1.52,0.28,,1.32,88.692,0.14897999,13.631,29.212,0.333,2.194,8.716,,,29.269,,1.2470533,,,0.624121,,457095217152,260279304192,11869998080,52442533888,55415215000,28372297728,97199079424,235964563456,208310812672,,13840709
1112.HK,Health and Happiness (H&H) International Holdings Limited,Consumer Defensive,Packaged Foods,,Quarry Bay,Hong Kong,[],1,False,,9.83077,14.73,50.1,28.07,29.05,15,1.9,buy,,1.3,,1.754475,CNY,645121984,1609372800,1672444800,1625011200,,1630972800,,0.67275,0.15297,0.080340005,0.62692,0.13506,0.05,-0.299,,0.0638,0.76,0.6118,,1.71,101.335,0.15002,3.059,17.773,0.94,1.065,6.96,,,9.906,,1.2901272,,,0.828444,,12192091136,8244658688,1029241984,1751800960,7186991000,131488128,1973625984,6475864064,11451773952,,898708
1113.HK,CK Asset Holdings Limited,Real Estate,Real Estate—Development,55000,Central,Hong Kong,[],1,True,,7.173315,35.1,73.8,58.1,58.49,13,2,buy,,7.27,,8.07,HKD,3643579904,1609372800,1672444800,1625011200,,1630886400,,0.46518,0.48362,0.34048998,0.62672,0.41959,-0.17,0.307,,0.0379,1.87,0.36360002,,2.724,26.829,0.05257,11.765,14.811,0.656,4.433,9.165,,,99.478,,0.52423656,,,1.099612,,243085033472,190012702720,10195000320,26521999360,34360000000,3322625024,42865000448,99087998976,54840999936,,4739778
1110.HK,Kingworld Medicines Group Limited,Healthcare,Pharmaceutical Retailers,1002,Shenzhen,China,[],1,False,,4.2857146,,,,,,,none,,0.14,,0.078225,CNY,622499968,1609372800,1672444800,1625011200,,1622505600,,0.65914,0.09016,0.024600001,0.35011002,0.06495,0.418,1.009,,0.0082,0.01,0.1515,,1.366,38.468,0.07716,0.434,1.424,1.044,0.689,7.644,,,0.986,,0.6085193,,,0.142778,,598017024,373500000,141142000,78238000,280154000,125005248,270408992,275140992,867734976,,831250
1115.HK,Tibet Water Resources Ltd.,Consumer Defensive,Beverages—Non-Alcoholic,399,Wong Chuk Hang,Hong Kong,[],1,False,,,,,,,,,none,,,,-0.33268,CNY,2569489920,1609372800,1672444800,1625011200,,1466035200,,0.35691002,0.25858998,0.02266,0.40949002,0.09806,0.002,-0.157,,,,0,,1.826,28.852,0.00401,0.096,0.197,0.564,3.992,15.437,,,1.117,,0.51029545,,,1.498063,,1968932480,1464609280,147534000,127546000,215042000,459128864,240058000,806825024,493228992,,534750
1116.HK,Mayer Holdings Limited,Basic Materials,Steel,357,Wan Chai,Hong Kong,[],1,False,,,,,,,,,none,,,,-0.092796,CNY,2158000128,1609372800,1672444800,1625011200,,1212105600,,0.71424,0.085209996,0.01901,0.19326,0.078439996,0.446,,,,,0,,1.619,42.168,0.03724,0.009,0.319,1.324,0.953,11.188,,,0.201,,0.95522386,,,0.192584,,655497984,414336032,-39214000,58589000,120317000,-68693624,20073000,207744000,687550016,,909781
1117.HK,China Modern Dairy Holdings Ltd.,Consumer Defensive,Farm Products,4421,Maanshan,China,[],1,False,,11.90909,1.8,3.71,2.88,2.82,10,1.6,buy,,0.11,,0.06191,CNY,7915659776,1609372800,1672444800,1625011200,,1622764800,,0.68887,0.35976002,0.16415001,0.40618,0.31818,0.124,1.058,,0.0184,0.02,0.127,,1.019,53.656,0.124069996,0.32,0.953,0.783,1.956,5.437,,,1.343,,0.97542804,,,1.464305,,12465268736,10369513472,2348315904,2292493056,2458688000,-32098250,2273292032,5202836992,6372213760,,14557972
